DOCUMENT_NBR,CRASH_YR,NLF_ROUTE_TYPE_CD,ODOT_LATITUDE_NBR,ODOT_LONGITUDE_NBR,SEVERITY_BY_TYPE_CD,ODPS_TOTAL_FATALITIES_NBR,INCAPAC_INJURIES_NBR,NON_INCAPAC_INJURIES_NBR,POSSIBLE_INJURIES_NBR,NO_INJURY_REPORTED_NBR,UNRESTRAIN_OCCUPANTS,NUMBER_OF_UNITS_NBR,CRASH_TYPE_CD,FHWA_RDWY_DEPARTURE_IND,ODOT_INTERSECTION_REL_IND,ODOT_CRASH_LOCATION_CD,FACILITY_TYPE_CD,FUNCTIONAL_CLASS_CD,ODOT_DIV_UNDIV_IND,ODOT_LANES_NBR,FREEWAY_IND,INTERSTATE_IND,ODOT_MAINTAINED_HWY_IND,MAINTENANCE_AUTHORITY_CD,ODOT_CITY_VILLAGE_TWP_NME,CRASH_DT,MONTH_OF_CRASH,TIME_OF_CRASH,DAY_IN_WEEK_CD,WEATHER_COND_CD,ROAD_COND_PRIMARY_CD,ROAD_COND_SECONDARY_CD,LIGHT_COND_PRIMARY_CD,ROAD_CONTOUR_CD,ODPS_ALCOHOL_IND,ODPS_DRUG_IND,ODPS_SCHOOL_ZONE_IND,ODPS_MOTORCYCLE_IND,ODPS_SPEED_IND,ODPS_SENIOR_DRIVER_IND,ODPS_WORK_ZONE_IND,ODPS_LOC_IN_WORK_ZONE_CD,ODPS_TYPE_OF_WORK_ZONE_CD,ODOT_YOUNG_DRIVER_IND,DISTRACTED_DRIVER_IND,ODPS_CITY_VILLAGE_TWP_NME,ODPS_LOC_ROAD_NME,U1_AGE_NBR,U1_GENDER_CD,U1_ALCOH_DRUG_SUSPCTD_CD,U1_DISTRACTED_BY_1_CD,U1_DISTRACTED_BY_2_CD,U2_ODPS_UNIT_NBR,U2_DIRECTION_FROM_CD,U2_DIRECTION_TO_CD,U2_TURN_CD,U2_TRAFFIC_CONTROL_CD,U2_TYPE_OF_UNIT_CD,U2_SPECIAL_FUNCTION_CD,U2_UNIT_SPEED_NBR,U2_POSTED_SPEED_NBR,U2_PRECRASH_ACTION_CD,U2_CONT_CIR_PRIMARY_CD,U2_CONT_CIR_SECONDARY_CD,U2_SEQ_OF_EVENTS_1_CD,U2_SEQ_OF_EVENTS_2_CD,U2_SEQ_OF_EVENTS_3_CD,U2_SEQ_OF_EVENTS_4_CD,U2_SEQ_OF_EVENTS_5_CD,U2_SEQ_OF_EVENTS_6_CD,U2_NON_MOTORIST_LOC_CD,U2_AGE_NBR,U2_GENDER_CD,U2_ALCOH_DRUG_SUSPCTD_CD,U2_DISTRACTED_BY_1_CD,U2_DISTRACTED_BY_2_CD
20166149359,2016,IR,39.976478,-83.124901,1,0,0,0,0,3,0,3,Sideswipe - passing,N,Y,7,2,1,Y,6,Y,Y,Y,1,COLUMBUS,10/25/2016,10,2210,3,2,1,0,4,2,0,0,0,0,0,0,0,0,0,Y,N,COLUMBUS,,,U,1,1,1,2,3,4,NT,12,3,1,55,55,1,1,,99,,,,,,,20,F,1,1,1
20166149360,2016,IR,39.974612,-83.099174,1,0,0,0,0,2,0,2,Sideswipe - passing,N,N,8,2,1,Y,8,Y,Y,N,1,COLUMBUS,10/27/2016,10,2330,5,2,1,0,4,4,0,0,0,0,0,0,0,0,0,N,N,COLUMBUS,,63,M,1,1,1,2,4,3,NT,12,2,1,,65,11,1,,20,,,,,,,45,M,1,1,1
20166149361,2016,IR,39.974456,-83.002292,1,0,0,0,0,5,0,2,Sideswipe - passing,N,N,1,2,1,Y,8,Y,Y,N,1,COLUMBUS,10/29/2016,10,110,7,2,1,0,4,1,0,0,0,0,1,0,0,0,0,Y,N,COLUMBUS,,54,M,1,1,1,2,3,4,NT,12,3,1,60,55,1,99,,20,,,,,,,22,M,1,1,1
20166149364,2016,CR,40.064473,-82.86306,1,0,0,0,0,3,0,2,Angle,N,Y,2,,3,N,2,N,N,N,4,COLUMBUS,9/30/2016,9,2328,6,4,2,0,4,1,0,0,0,0,0,0,0,0,0,N,N,COLUMBUS,HAMILTON,52,M,1,1,1,2,4,1,LT,4,6,1,5,25,6,99,,20,,,,,,,26,F,1,1,1
20166149600,2016,IR,40.108847,-83.090247,3,0,0,1,0,1,0,1,Overturning,Y,N,7,2,1,Y,8,Y,Y,N,1,COLUMBUS,10/28/2016,10,1627,6,1,1,0,1,4,0,0,0,0,1,0,0,0,0,Y,N,COLUMBUS,,25,M,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,
20166149603,2016,IR,40.061332,-82.997859,3,0,0,1,0,0,0,1,Fixed Object,Y,N,1,2,1,Y,6,Y,Y,N,1,COLUMBUS,10/31/2016,10,1711,2,2,1,0,1,3,0,0,0,0,0,0,0,0,0,Y,N,COLUMBUS,,25,F,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,
20166149605,2016,IR,39.99866,-82.984548,1,0,0,0,0,2,0,2,Sideswipe - passing,N,N,1,2,1,Y,6,Y,Y,N,1,COLUMBUS,10/30/2016,10,1649,1,2,1,0,1,3,0,0,0,0,0,0,0,0,0,N,N,COLUMBUS,,48,F,1,1,1,2,2,1,NT,12,2,1,65,65,1,99,,20,,,,,,,47,M,1,1,1
20166149607,2016,CR,40.051967,-83.03377,2,0,0,0,2,6,0,3,Angle,N,Y,2,,4,Y,4,N,N,N,4,COLUMBUS,10/14/2016,10,2313,6,1,1,0,4,1,0,0,0,0,0,0,0,0,0,N,N,COLUMBUS,OLENTANGY RIVER,61,M,1,1,1,2,3,4,NT,4,6,1,35,45,1,1,,20,,,,,,,46,M,1,1,1
20166149608,2016,SR,39.917352,-83.013275,1,0,0,0,0,2,0,2,Rear End,N,N,1,2,2,Y,6,Y,N,N,4,COLUMBUS,10/17/2016,10,1658,2,2,1,0,1,1,0,0,0,0,0,0,0,0,0,Y,N,COLUMBUS,,19,M,1,1,1,2,3,4,NT,12,3,1,5,55,11,1,,20,,,,,,,19,M,1,1,1
20166149609,2016,CR,39.984463,-83.02939,1,0,0,0,0,1,0,1,Fixed Object,Y,Y,2,,5,N,2,N,N,N,4,COLUMBUS,10/20/2016,10,2249,5,4,2,0,4,1,0,0,0,0,0,0,0,0,0,N,N,COLUMBUS,3RD,,U,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,
20166149611,2016,IR,39.947254,-82.94362,1,0,0,0,0,2,0,2,Rear End,N,N,1,2,1,Y,7,Y,Y,Y,1,COLUMBUS,10/17/2016,10,1750,2,2,1,0,1,1,0,0,0,0,0,0,0,0,0,Y,N,COLUMBUS,,22,M,1,1,1,2,4,3,NT,12,7,1,,55,11,1,,20,,,,,,,43,M,1,1,1
20166149612,2016,CR,40.035755,-82.935336,2,0,0,0,3,2,0,2,Rear End,N,N,1,,5,N,2,N,N,N,4,COLUMBUS,11/1/2016,11,1900,3,1,1,0,1,1,0,0,0,0,0,0,0,0,0,Y,N,COLUMBUS,INNIS,50,F,1,1,1,2,4,3,NT,12,3,1,,35,11,1,,20,,,,,,,24,F,1,1,1
20166149613,2016,CR,39.919283,-82.984827,1,0,0,0,0,4,0,2,Right Turn,N,N,1,,4,N,4,N,N,N,4,COLUMBUS,10/15/2016,10,1743,7,1,1,0,1,1,0,0,0,0,0,0,0,0,0,Y,N,COLUMBUS,GROVEPORT,55,F,1,1,1,2,7,1,RT,12,4,1,30,35,1,99,,20,,,,,,,23,M,1,1,1
20166126956,2016,CR,39.988087,-83.030305,1,0,0,0,0,2,0,2,Left Turn,N,Y,3,,4,N,2,N,N,N,4,COLUMBUS,9/24/2016,9,909,7,2,1,0,1,1,0,0,0,0,0,0,0,0,0,Y,N,COLUMBUS,5TH,23,F,1,1,1,2,3,4,NT,12,6,1,35,35,1,1,,20,,,,,,,21,F,1,1,1
20166127211,2016,MR,39.961905,-82.973941,1,0,0,0,0,1,0,2,Sideswipe - passing,N,N,1,,7,N,2,N,N,N,4,COLUMBUS,9/22/2016,9,2300,5,9,1,0,4,1,0,0,0,0,1,0,0,0,0,N,N,COLUMBUS,FRANKLIN,,U,1,1,1,2,3,4,NT,1,3,1,,25,10,1,,20,,,,,,,,,,,
20166127212,2016,CR,39.962645,-82.969069,1,0,0,0,0,2,0,2,Angle,N,Y,2,,5,N,2,N,N,N,4,COLUMBUS,9/21/2016,9,1301,4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,N,N,COLUMBUS,CHAMPION,39,M,1,1,1,2,2,1,NT,1,3,1,20,25,1,1,,20,,,,,,,59,F,1,1,1
20166127264,2016,CR,39.932627,-82.830763,2,0,0,0,1,1,0,2,Rear End,N,Y,1,,3,Y,4,N,N,N,4,COLUMBUS,9/20/2016,9,1050,3,1,1,0,1,1,0,0,0,0,0,0,0,0,0,Y,N,COLUMBUS,BRICE,24,M,1,1,1,2,2,1,NT,12,3,1,,35,11,1,,20,,,,,,,58,M,1,1,1
20166127265,2016,MR,39.953808,-82.865051,1,0,0,0,0,1,0,2,Parked Vehicle,Y,N,1,,7,N,2,N,N,N,4,COLUMBUS,9/25/2016,9,800,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,N,N,COLUMBUS,JUSTIN,,U,1,1,1,2,4,3,NT,1,5,1,,25,10,1,,20,,,,,,,,,,,
20166127282,2016,CR,39.921189,-83.123987,1,0,0,0,0,3,0,2,Rear End,N,Y,8,,4,Y,4,N,N,N,4,COLUMBUS,9/24/2016,9,2022,7,1,1,0,4,1,0,0,0,0,0,0,0,0,0,N,N,COLUMBUS,270 S EXIT RAMP,57,F,1,1,1,2,1,2,NT,4,3,1,,,11,1,,20,,,,,,,27,F,1,1,1
20166149615,2016,IR,39.993948,-82.985017,1,0,0,0,0,1,0,1,Other Non-Collision,N,N,1,2,1,Y,6,Y,Y,N,1,COLUMBUS,10/17/2016,10,2036,2,2,1,0,4,1,0,0,0,0,0,0,0,0,0,N,N,COLUMBUS,,53,F,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,
20166149616,2016,CR,39.92521,-82.955611,3,0,0,1,1,7,0,2,Rear End,N,Y,3,,5,N,2,N,N,N,4,COLUMBUS,10/19/2016,10,1610,4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,N,N,COLUMBUS,FAIRWOOD,26,M,1,1,1,2,2,1,NT,12,5,1,5,35,1,1,,20,,,,,,,35,F,1,1,1
20166149618,2016,IR,39.976924,-82.993286,3,0,0,1,0,6,0,4,Rear End,N,N,1,2,1,N,6,Y,Y,Y,1,COLUMBUS,10/18/2016,10,1420,3,2,1,0,1,1,0,0,0,0,1,0,0,0,0,Y,N,COLUMBUS,,22,M,1,1,1,2,3,4,NT,12,3,1,15,55,11,9,,20,,,,,,,56,F,1,1,1
20166149689,2016,CR,39.958149,-82.93399,1,0,0,0,0,2,0,2,Angle,N,Y,2,,5,N,2,N,N,N,4,BEXLEY,10/20/2016,10,1430,5,4,2,0,1,1,0,0,0,0,0,1,0,0,0,Y,N,BEXLEY,CASSADY,23,F,1,1,1,1,2,1,NT,1,7,1,,25,1,1,,20,,,,,,,81,M,1,1,1
20166149733,2016,MR,40.027931,-82.896409,1,0,0,0,0,1,0,2,Sideswipe - passing,N,Y,3,,7,N,2,N,N,N,4,GAHANNA,10/28/2016,10,1450,6,1,1,0,1,1,0,0,0,0,0,0,0,0,0,Y,N,GAHANNA,CORONATION,,U,0,0,0,2,3,4,NT,2,99,1,,25,99,99,,21,,,,,,,15,,1,1,1
20166149749,2016,CR,39.890081,-82.958347,1,0,0,0,0,2,0,2,Rear End,N,Y,2,,4,N,2,N,N,N,4,OBETZ,10/22/2016,10,0,7,1,1,0,4,1,0,0,0,0,0,0,0,0,0,Y,N,COLUMBUS,WILLIAMS,,F,1,1,1,2,4,3,NT,4,3,1,,45,11,1,,20,,,,,,,20,M,1,1,1
20166127453,2016,US,39.955112,-82.996551,2,0,0,0,1,2,0,2,Pedalcycles,N,Y,2,1,3,N,4,N,N,N,4,COLUMBUS,9/18/2016,9,245,1,1,1,0,4,1,0,0,0,0,0,0,0,0,0,N,N,COLUMBUS,3RD,33,M,1,1,1,2,1,2,NT,4,8,13,35,35,1,1,,15,,,,,,,34,M,1,1,1
20166127454,2016,CR,40.055883,-83.071943,2,0,0,0,4,1,0,2,Right Turn,N,Y,2,,4,N,4,N,N,N,4,COLUMBUS,9/18/2016,9,2005,1,1,1,0,4,1,0,0,0,0,0,0,0,0,0,Y,N,COLUMBUS,HENDERSON,20,M,1,1,1,2,3,4,NT,4,6,1,,,1,1,,20,,,,,,,33,F,1,1,1
20166127457,2016,IR,40.105499,-82.950162,1,0,0,0,0,2,0,2,Sideswipe - passing,Y,N,1,2,1,Y,8,Y,Y,N,1,COLUMBUS,9/16/2016,9,2339,6,1,1,0,5,1,0,0,0,0,1,0,0,0,0,Y,N,COLUMBUS,,21,M,1,1,1,2,3,4,NT,12,3,1,60,65,1,1,,20,,,,,,,24,M,1,1,1
20166127458,2016,CR,40.097615,-82.975917,1,0,0,0,0,1,0,1,Fixed Object,Y,N,1,,4,N,2,N,N,N,4,COLUMBUS,9/22/2016,9,2222,5,1,1,0,4,1,0,0,0,0,0,0,0,0,0,N,N,COLUMBUS,KARL,,U,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,
20166127841,2016,CR,40.04806,-82.907372,1,0,0,0,0,3,0,2,Sideswipe - passing,N,N,1,,4,Y,4,N,N,N,4,COLUMBUS,9/25/2016,9,1305,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,Y,N,COLUMBUS,EASTON,24,F,1,1,1,2,3,4,NT,12,2,1,20,45,1,99,,20,,,,,,,21,F,1,1,1
20166128339,2016,SR,40.058785,-82.937419,3,0,0,2,0,2,0,3,Rear End,N,Y,2,2,4,N,4,N,N,N,4,COLUMBUS,9/27/2016,9,753,3,1,1,0,1,2,0,0,0,0,0,0,0,0,0,Y,Y,COLUMBUS,MORSE,21,F,1,7,1,2,4,3,NT,4,2,1,,45,11,1,,20,,,,,,,27,F,1,1,1
20166149964,2016,US,39.966577,-82.998779,1,0,0,0,0,3,0,2,Rear End,N,Y,2,1,3,N,4,N,N,N,4,COLUMBUS,11/3/2016,11,807,5,2,2,0,1,1,0,0,0,0,0,0,0,0,0,N,N,COLUMBUS,SPRING,,F,1,1,1,2,3,4,NT,4,3,1,,35,11,1,,20,,,,,,,52,M,1,1,1
20166149965,2016,CR,39.95911,-82.997335,1,0,0,0,0,2,0,2,Backing,N,N,1,,7,N,4,N,N,N,4,COLUMBUS,11/1/2016,11,1230,3,1,1,0,1,1,0,0,0,0,0,0,0,0,0,N,N,COLUMBUS,TOWN,49,M,1,1,1,2,3,4,NT,1,2,1,,35,11,1,,20,,,,,,,57,M,1,1,1
20166149968,2016,CR,39.954806,-82.999222,3,0,0,1,0,1,0,2,Pedalcycles,N,N,1,,3,N,4,N,N,N,4,COLUMBUS,11/2/2016,11,1129,4,1,1,0,1,1,0,0,0,0,0,1,0,0,0,N,N,COLUMBUS,HIGH,37,F,1,1,1,1,1,2,NT,12,25,1,10,25,16,99,,20,,,,,,5,79,M,1,1,1
20166149959,2016,CR,39.954333,-83.003409,2,0,0,0,5,1,0,2,Angle,N,Y,3,,3,N,4,N,N,N,4,COLUMBUS,11/2/2016,11,1152,4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,Y,N,COLUMBUS,MOUND,60,M,1,1,1,2,3,4,NT,1,6,1,25,25,1,1,,20,,,,,,,24,M,1,1,1
20166150294,2016,US,39.964981,-83.000814,1,0,0,0,0,3,0,2,Sideswipe - passing,N,N,1,1,3,N,4,N,N,N,4,COLUMBUS,11/2/2016,11,2134,4,1,1,0,4,1,0,0,0,0,0,0,0,0,0,Y,N,COLUMBUS,LONG,23,M,1,1,1,2,3,4,NT,1,2,1,24,25,1,1,,20,,,,,,,32,F,1,1,1
20166150295,2016,CR,39.98265,-83.004627,3,0,0,1,0,1,0,2,Pedestrian,N,N,1,,5,N,2,N,N,N,4,COLUMBUS,11/1/2016,11,2013,3,1,1,0,4,1,1,0,0,0,0,1,0,0,0,N,N,COLUMBUS,HIGH,23,M,2,1,1,2,2,1,NT,12,99,1,25,30,1,1,,14,,,,,,,116,M,1,1,1
20166128342,2016,SR,39.936572,-82.878592,1,0,0,0,0,1,0,1,Fixed Object,Y,N,8,2,3,Y,4,N,N,N,4,COLUMBUS,9/26/2016,9,1145,2,4,2,0,1,4,0,0,0,0,0,0,0,0,0,Y,N,COLUMBUS,HAMILTON,19,M,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,
20166128348,2016,SR,39.887005,-82.88315,1,0,0,0,0,2,0,2,Angle,N,Y,3,2,3,Y,4,N,N,N,4,COLUMBUS,9/27/2016,9,650,3,1,1,0,2,2,0,0,0,0,0,0,0,0,0,Y,N,COLUMBUS,HAMILTON,26,M,1,1,1,2,2,4,LT,4,7,1,,,6,99,,20,,,,,,,21,M,1,1,1
20166128587,2016,TR,40.071045,-82.949085,3,0,0,1,2,2,0,2,HeadOn,N,Y,3,,7,N,2,N,N,N,3,BLENDON TOWNSHIP,9/26/2016,9,2353,2,1,1,0,4,1,0,0,0,0,0,0,0,0,0,N,N,COLUMBUS,WALLCREST,49,M,1,1,1,2,3,4,NT,1,3,1,20,25,1,1,,20,,,,,,,33,F,1,1,1
20166128588,2016,US,39.942881,-82.996906,1,0,0,0,0,3,0,2,Rear End,N,N,1,2,3,N,4,N,N,N,4,COLUMBUS,9/19/2016,9,750,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,N,N,COLUMBUS,HIGH,,U,1,1,1,2,2,1,NT,12,6,1,,35,11,1,,20,,,,,,,46,F,1,1,1
20166128589,2016,IR,39.9804,-82.960942,1,0,0,0,0,2,0,2,Sideswipe - passing,N,N,1,2,1,Y,6,Y,Y,N,1,COLUMBUS,9/19/2016,9,710,2,2,1,0,2,1,0,0,0,0,0,0,0,0,0,N,N,COLUMBUS,,,M,1,1,1,2,4,3,NT,12,6,1,45,65,1,1,,20,,,,,,,31,F,1,1,1
20166128592,2016,CR,39.940873,-82.972238,1,0,0,0,0,2,0,2,Sideswipe - passing,N,N,1,,5,N,2,N,N,N,4,COLUMBUS,9/19/2016,9,32,2,2,1,0,6,1,0,0,0,0,0,0,0,0,0,N,N,COLUMBUS,OHIO,,F,1,1,1,2,1,2,NT,1,6,1,,30,10,1,,20,,,,,,,,,,,
20166128593,2016,SR,40.087552,-82.987403,1,0,0,0,0,3,0,2,Left Turn,N,Y,2,2,3,Y,4,N,N,N,4,COLUMBUS,9/24/2016,9,2301,7,1,1,0,4,1,0,0,0,0,0,0,0,0,0,N,N,COLUMBUS,DUBLIN GRANVILLE,28,F,1,1,1,2,4,3,NT,4,6,1,35,45,1,1,,20,,,,,,,35,M,1,1,1
20166128596,2016,CR,40.023482,-82.981475,3,0,0,1,0,2,0,2,Angle,N,Y,2,,4,N,4,N,N,N,4,COLUMBUS,9/19/2016,9,2006,2,1,1,0,4,1,0,0,0,0,0,0,0,0,0,N,N,COLUMBUS,WEBER,,M,1,1,1,2,4,3,NT,4,6,1,35,35,1,1,,20,,,,,,,37,M,1,1,1
20166128597,2016,US,39.947215,-82.997749,3,0,0,1,0,1,0,2,Pedalcycles,N,Y,2,2,3,N,4,N,N,N,4,COLUMBUS,9/19/2016,9,1543,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,N,N,COLUMBUS,HIGH,,U,1,1,1,2,1,2,NT,1,5,1,30,35,1,1,,15,,,,,,,33,F,1,1,1
20166128630,2016,MR,40.008962,-82.972747,3,0,0,2,2,0,2,2,Angle,N,Y,2,,7,N,2,N,N,N,4,COLUMBUS,9/20/2016,9,244,3,1,1,0,4,1,0,0,1,0,1,0,0,0,0,N,N,COLUMBUS,DUXBERRY,35,F,1,1,1,2,4,3,NT,1,8,13,65,25,1,1,,20,,,,,,,27,M,1,1,1
20166128675,2016,,39.873585,-82.818707,1,0,0,0,0,2,0,2,Backing,N,N,1,2,,N,2,N,N,N,80,COLUMBUS,9/27/2016,9,655,3,1,1,0,2,1,0,0,0,0,0,0,0,0,0,N,N,COLUMBUS,WINCHESTER CROSSING,61,F,1,1,1,2,4,3,NT,1,3,1,25,25,1,1,,20,,,,,,,35,F,1,1,1
20166128676,2016,CR,39.985874,-82.815365,1,0,0,0,0,2,0,2,Left Turn,N,Y,3,,4,N,2,N,N,N,4,COLUMBUS,9/24/2016,9,2255,7,1,1,0,4,1,0,0,0,0,0,0,0,0,0,Y,N,COLUMBUS,REYNOLDSBURG NEW ALBANY,16,M,1,1,1,2,2,1,NT,1,3,1,35,35,1,99,,20,,,,,,,35,F,1,1,1
20166128677,2016,MR,39.984134,-82.853891,4,0,1,0,0,0,0,1,Fixed Object,Y,N,1,,7,N,2,N,N,N,4,COLUMBUS,9/25/2016,9,2,1,1,1,0,5,1,0,0,0,1,0,0,0,0,0,N,N,COLUMBUS,MORRISON,50,M,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,
20166128760,2016,SR,39.983984,-83.021934,3,0,0,1,0,1,0,2,Rear End,N,N,1,2,2,Y,6,Y,N,N,4,COLUMBUS,9/22/2016,9,1702,5,2,1,0,1,2,0,0,0,0,0,0,0,0,0,N,N,COLUMBUS,,55,M,1,1,1,2,1,2,NT,12,6,1,,65,11,1,,20,,,,,,,32,F,1,1,1
20166128761,2016,IR,39.952976,-82.99855,1,0,0,0,0,5,0,3,Rear End,N,N,1,2,1,Y,6,Y,Y,N,1,COLUMBUS,9/23/2016,9,1710,6,2,1,0,1,1,0,0,0,0,0,0,0,0,0,Y,N,COLUMBUS,,57,F,1,1,1,2,3,4,NT,12,4,1,,55,11,1,,20,,,,,,,22,M,1,1,1
20166128763,2016,SR,40.121406,-83.035398,1,0,0,0,0,2,0,2,Rear End,N,Y,1,2,4,Y,4,N,N,N,4,COLUMBUS,9/27/2016,9,1729,3,1,1,0,1,3,0,0,0,0,0,0,0,0,0,N,N,COLUMBUS,,29,F,1,1,1,2,4,2,RT,12,6,1,,65,11,1,,20,,,,,,,35,F,1,1,1
20166128764,2016,IR,39.943726,-82.846602,3,0,0,1,0,1,0,2,Rear End,N,N,1,2,1,Y,4,Y,Y,N,1,COLUMBUS,9/21/2016,9,1828,4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,N,N,COLUMBUS,,31,M,1,1,1,2,1,2,NT,12,2,1,,65,11,1,,20,9,35,35,,,,35,M,1,1,1
20166128765,2016,IR,39.902401,-82.898231,1,0,0,0,0,2,0,2,Rear End,N,Y,1,2,1,Y,5,Y,Y,N,1,COLUMBUS,9/22/2016,9,1629,5,1,1,0,1,1,0,0,0,0,0,0,0,0,0,N,N,COLUMBUS,,48,M,1,1,1,2,1,2,NT,12,3,1,35,65,11,1,,20,,,,,,,47,M,1,1,1
20166128767,2016,IR,39.930797,-82.858018,3,0,0,3,0,2,0,4,Rear End,N,Y,1,2,1,Y,5,Y,Y,Y,1,COLUMBUS,9/23/2016,9,1606,6,1,1,0,1,1,0,0,0,0,0,0,0,0,0,N,N,COLUMBUS,,45,M,1,1,1,2,2,1,NT,12,17,1,27,65,1,9,,20,20,,,,,,54,M,1,1,1
20166128768,2016,IR,39.931609,-82.919217,1,0,0,0,0,1,0,1,Fixed Object,Y,Y,7,2,1,Y,6,Y,Y,Y,1,COLUMBUS,9/26/2016,9,1457,2,2,2,0,1,3,0,0,0,0,0,0,0,0,0,Y,N,COLUMBUS,,24,M,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,
20166128770,2016,IR,39.936618,-82.878761,1,0,0,0,0,2,0,2,Rear End,N,Y,8,2,1,Y,6,Y,Y,Y,1,COLUMBUS,9/27/2016,9,1444,3,1,1,0,1,4,0,0,0,0,0,0,0,0,0,Y,N,COLUMBUS,,38,F,1,1,1,2,7,6,NT,3,4,1,,65,11,1,,20,,,,,,,21,F,1,1,1
20166128774,2016,IR,40.08156,-82.987542,1,0,0,0,0,2,0,2,Animal,N,N,1,2,1,Y,7,Y,Y,Y,1,COLUMBUS,9/20/2016,9,1949,3,1,1,0,4,1,0,0,0,0,0,0,0,0,0,Y,N,COLUMBUS,,24,F,1,1,1,2,2,1,NT,12,2,1,65,65,1,1,,20,,,,,,,46,F,1,1,1
20166128776,2016,IR,40.115998,-82.974359,1,0,0,0,0,2,0,2,Rear End,N,N,1,2,1,Y,8,Y,Y,Y,1,COLUMBUS,9/21/2016,9,1709,4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,N,N,COLUMBUS,,42,M,1,1,1,2,1,2,NT,12,6,1,10,65,1,1,,20,,,,,,,56,F,1,1,1
20166128778,2016,IR,40.110143,-82.975158,2,0,0,0,1,1,0,2,Sideswipe - passing,N,N,1,2,1,Y,8,Y,Y,N,1,COLUMBUS,9/22/2016,9,1753,5,1,1,0,1,1,0,0,0,0,0,1,0,0,0,N,N,COLUMBUS,,68,M,1,1,1,2,4,3,NT,12,7,1,55,65,1,1,,20,,,,,,,51,M,1,1,1
20166128779,2016,IR,39.974306,-83.096699,1,0,0,0,0,1,0,1,Fixed Object,Y,N,1,2,1,Y,8,Y,Y,Y,1,COLUMBUS,9/25/2016,9,1315,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,N,N,COLUMBUS,,39,M,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,
20166128781,2016,US,39.915807,-82.995356,2,0,0,0,2,3,0,2,Rear End,N,Y,2,2,3,N,4,N,N,N,4,COLUMBUS,9/26/2016,9,2214,2,1,1,0,4,1,0,0,0,0,0,0,0,0,0,Y,Y,COLUMBUS,HIGH,22,F,1,7,1,2,2,1,NT,12,5,1,,35,11,1,,20,,,,,,,41,F,1,1,1
20166128785,2016,MR,39.977707,-83.018108,1,0,0,0,0,2,0,2,Rear End,N,N,1,,7,N,4,N,N,N,4,COLUMBUS,9/22/2016,9,2035,5,2,1,0,4,1,0,0,0,0,0,0,0,0,0,N,N,COLUMBUS,,,U,1,1,1,2,1,2,NT,12,3,1,55,55,1,99,,20,,,,,,,59,M,1,1,1
20166128786,2016,IR,39.977368,-83.150224,2,0,0,0,1,2,0,3,Rear End,N,Y,7,2,1,N,6,Y,Y,N,1,COLUMBUS,9/24/2016,9,958,7,2,1,0,4,4,0,0,0,0,0,1,1,4,2,Y,N,COLUMBUS,,73,F,1,1,1,2,3,4,NT,4,2,1,,65,11,1,,20,,,,,,,23,M,1,1,1
20166129165,2016,CR,39.945225,-82.885512,1,0,0,0,0,3,0,2,Angle,N,Y,3,,4,N,4,N,N,N,4,COLUMBUS,9/27/2016,9,735,3,1,1,0,1,1,0,0,0,0,0,0,0,0,0,Y,Y,COLUMBUS,LIVINGSTON,23,F,1,7,1,2,2,4,LT,4,3,1,10,35,6,1,,20,,,,,,,25,F,1,1,1
20166129166,2016,MR,39.946786,-82.851668,1,0,0,0,0,1,0,2,Parked Vehicle,Y,N,1,,7,N,2,N,N,N,4,COLUMBUS,9/27/2016,9,850,3,1,1,0,1,3,0,0,0,0,0,0,0,0,0,N,Y,COLUMBUS,YORK,27,F,1,7,1,2,4,3,NT,1,8,1,,,10,1,,20,,,,,,,,,,,
20166129169,2016,CR,39.938632,-82.9724,2,0,0,0,1,0,1,1,Fixed Object,Y,N,1,,5,N,2,N,N,N,4,COLUMBUS,9/28/2016,9,1249,4,4,2,0,1,1,0,0,0,0,0,0,0,0,0,N,N,COLUMBUS,THURMAN,45,M,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,
20166129170,2016,SR,39.980999,-82.829467,1,0,0,0,0,3,0,3,Sideswipe - Meeting,N,N,1,2,3,N,4,N,N,N,4,COLUMBUS,9/27/2016,9,720,3,1,1,0,1,1,0,0,0,0,0,0,0,0,0,N,N,COLUMBUS,BROAD,41,M,1,1,1,2,3,4,NT,12,8,1,,50,11,1,,20,,,,,,,51,M,1,1,1
